"propertyid","quickrefid_x","propertynumber","legaldesc","legallocationcode","legallocationdesc","subblock","sublot","taxingunitlist","mapnumber","currmarketvalue","currassessedvalue","currlandvalue","currimprovmentvalue","curragvalue","marketvalue","assessedvalue","landvalue","improvmentvalue","agvalue","squarefootage","nbhdcode","nbhddesc","situs","situsstreetnumber","situsstreetname","situsstreetsuffix","situscity","situsstate","situszip","schooltaxingunits","segclass","actyrbuilt","deeddate","fplumbing","fnumhalfbath","feffyear","fsptb","defaultmarketareadesc","ma","maarea","ma2","maarea2","matotalarea","garage","garagearea","openporch","oparea","datadate","transfervaliditycode","pool","poolarea","patio","patioarea","dg","deck","deckarea","fbedrooms","dgarea"
"358196","R541861","R-16-4913-040C-0004","S10951 - PEARSON PLACE SEC 4, BLOCK C, Lot 4","S10951","S10951 - PEARSON PLACE SEC 4","C","4","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","896791.0","671125.0","152000.0","744791.0","0.0","636140.0","610114.0","117000.0","519140.0","0.0","2988.0","R256613C","R256613C PEARSON PLACE","9500 IVALENES HOPE DR, AUSTIN, TX  78717","9500","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2017.0","2017-09-22 00:00:00.000","3.0","","2017.0","A1","WEST ROUND ROCK MRA","1.0","2094.0","1.0","894.0","2988.0","1.0","479.0","2.0","266.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"358204","R541869","R-16-4913-040C-0012","S10951 - PEARSON PLACE SEC 4, BLOCK C, Lot 12","S10951","S10951 - PEARSON PLACE SEC 4","C","12","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","891356.0","666168.0","152000.0","739356.0","0.0","631954.0","605607.0","117000.0","514954.0","0.0","2958.0","R256613C","R256613C PEARSON PLACE","9400 IVALENES HOPE DR, AUSTIN, TX  78717","9400","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2017.0","2017-06-27 00:00:00.000","3.0","","2017.0","A1","WEST ROUND ROCK MRA","1.0","2064.0","1.0","894.0","2958.0","1.0","479.0","2.0","266.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"358219","R541884","R-16-4913-040D-0008","S10951 - PEARSON PLACE SEC 4, BLOCK D, Lot 8","S10951","S10951 - PEARSON PLACE SEC 4","D","8","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","836610.0","652021.0","152000.0","684610.0","0.0","613525.0","592746.0","117000.0","496525.0","0.0","2832.0","R256613C","R256613C PEARSON PLACE","9009 CATTLE CHUTE XING, AUSTIN, TX  78717","9009","CATTLE CHUTE","XING","AUSTIN","TX","78717","SRR","R6","2017.0","2020-06-19 00:00:00.000","3.0","","2017.0","A1","WEST ROUND ROCK MRA","1.0","1878.0","1.0","954.0","2832.0","1.0","525.0","2.0","210.0","2022-04-13 04:00:02.307","INVALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"358221","R541886","R-16-4913-040D-0010","S10951 - PEARSON PLACE SEC 4, BLOCK D, Lot 10","S10951","S10951 - PEARSON PLACE SEC 4","D","10","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","866274.0","658026.0","152000.0","714274.0","0.0","625385.0","598205.0","117000.0","508385.0","0.0","2851.0","R256613C","R256613C PEARSON PLACE","9001 CATTLE CHUTE XING, AUSTIN, TX  78717","9001","CATTLE CHUTE","XING","AUSTIN","TX","78717","SRR","R6","2017.0","2017-08-30 00:00:00.000","3.0","","2017.0","A1","WEST ROUND ROCK MRA","1.0","2037.0","1.0","814.0","2851.0","1.0","456.0","2.0","328.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"358316","R541981","R-16-4913-060B-0005","S10996 - PEARSON PLACE SEC 6, BLOCK B, Lot 5","S10996","S10996 - PEARSON PLACE SEC 6","B","5","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","1015212.0","755615.0","152000.0","863212.0","0.0","722992.0","686923.0","117000.0","605992.0","0.0","3489.0","R256613C","R256613C PEARSON PLACE","14408 IVEANS WAY, AUSTIN, TX  78717","14408","IVEANS","WAY","AUSTIN","TX","78717","SRR","R6","2017.0","2017-10-31 00:00:00.000","3.0","1.0","2017.0","A1","WEST ROUND ROCK MRA","1.0","2275.0","1.0","1214.0","3489.0","2.0","646.0","2.0","446.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"328943","R520710","R-16-4926-000B-0003","S10379 - PEARSON PLACE SEC 2, BLOCK B, Lot 3","S10379","S10379 - PEARSON PLACE SEC 2","B","3","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808,(4-6103)","795644.0","795644.0","152000.0","643644.0","0.0","566338.0","566338.0","117000.0","449338.0","0.0","2523.0","R256613C","R256613C PEARSON PLACE","9816 IVALENES HOPE DR, AUSTIN, TX  78717","9816","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2014.0","2014-12-30 00:00:00.000","2.0","1.0","2014.0","A1","WEST ROUND ROCK MRA","1.0","1586.0","1.0","937.0","2523.0","1.0","489.0","2.0","228.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"328948","R520715","R-16-4926-000B-0008","S10379 - PEARSON PLACE SEC 2, BLOCK B, Lot 8","S10379","S10379 - PEARSON PLACE SEC 2","B","8","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808,(4-6303)","917550.0","677136.0","152000.0","765550.0","0.0","648940.0","615578.0","117000.0","531940.0","0.0","3080.0","R256613C","R256613C PEARSON PLACE","9724 IVALENES HOPE DR, AUSTIN, TX  78717","9724","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2015.0","2016-10-05 00:00:00.000","4.0","","2015.0","A1","WEST ROUND ROCK MRA","1.0","2004.0","1.0","1076.0","3080.0","1.0","441.0","2.0","342.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"328990","R520757","R-16-4926-000H-0035","S10379 - PEARSON PLACE SEC 2, BLOCK H, Lot 35","S10379","S10379 - PEARSON PLACE SEC 2","H","35","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808,(4-6303)","906524.0","679512.0","152000.0","754524.0","0.0","647688.0","617738.0","117000.0","530688.0","0.0","2957.0","R256613C","R256613C PEARSON PLACE","9805 IVALENES HOPE DR, AUSTIN, TX  78717","9805","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2015.0","2015-10-05 00:00:00.000","3.0","1.0","2015.0","A1","WEST ROUND ROCK MRA","1.0","1801.0","1.0","1156.0","2957.0","1.0","441.0","2.0","274.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"328996","R520763","R-16-4926-000I-0002","S10379 - PEARSON PLACE SEC 2, BLOCK I, Lot 2","S10379","S10379 - PEARSON PLACE SEC 2","I","2","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808,(4-6303)","942846.0","695686.0","152000.0","790846.0","0.0","652823.0","632442.0","117000.0","535823.0","0.0","3063.0","R256613C","R256613C PEARSON PLACE","16021 JEFFS LN, AUSTIN, TX  78717","16021","JEFFS","LN","AUSTIN","TX","78717","SRR","R6","2014.0","2014-10-27 00:00:00.000","3.0","1.0","2014.0","A1","WEST ROUND ROCK MRA","1.0","2376.0","1.0","687.0","3063.0","1.0","600.0","2.0","416.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"329005","R520772","R-16-4926-000I-0011","S10379 - PEARSON PLACE SEC 2, BLOCK I, Lot 11","S10379","S10379 - PEARSON PLACE SEC 2","I","11","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808,(4-6303)","1069943.0","796344.0","152000.0","917943.0","0.0","774638.0","723949.0","117000.0","657638.0","0.0","3816.0","R256613C","R256613C PEARSON PLACE","9608 BRIANS PATH, AUSTIN, TX  78717","9608","BRIANS","PATH","AUSTIN","TX","78717","SRR","R6","2014.0","2015-05-15 00:00:00.000","4.0","","2014.0","A1","WEST ROUND ROCK MRA","1.0","2138.0","1.0","1678.0","3816.0","1.0","653.0","2.0","264.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"329007","R520774","R-16-4926-000M-0002","S10379 - PEARSON PLACE SEC 2, BLOCK M, Lot 2","S10379","S10379 - PEARSON PLACE SEC 2","M","2","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808,(4-6303)","946570.0","701538.0","152000.0","794570.0","0.0","663980.0","637762.0","117000.0","546980.0","0.0","3079.0","R256613C","R256613C PEARSON PLACE","15709 JEFFS LN, AUSTIN, TX  78717","15709","JEFFS","LN","AUSTIN","TX","78717","SRR","R6","2014.0","2014-10-29 00:00:00.000","3.0","","2014.0","A1","WEST ROUND ROCK MRA","1.0","2379.0","1.0","700.0","3079.0","1.0","644.0","2.0","409.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"329013","R520780","R-16-4926-000M-0008","S10379 - PEARSON PLACE SEC 2, BLOCK M, Lot 8","S10379","S10379 - PEARSON PLACE SEC 2","M","8","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808,(4-6303)","1022699.0","761718.0","152000.0","870699.0","0.0","727582.0","692471.0","117000.0","610582.0","0.0","3486.0","R256613C","R256613C PEARSON PLACE","9613 BRIANS PATH, AUSTIN, TX  78717","9613","BRIANS","PATH","AUSTIN","TX","78717","SRR","R6","2014.0","2014-12-11 00:00:00.000","3.0","1.0","2014.0","A1","WEST ROUND ROCK MRA","1.0","2106.0","1.0","1380.0","3486.0","1.0","669.0","2.0","356.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311221","R506245","R-16-4913-000A-0004","S9965 - PEARSON PLACE SEC 1, BLOCK A, Lot 4","S9965","S9965 - PEARSON PLACE SEC 1","A","4","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","1105101.0","814763.0","152000.0","953101.0","0.0","794946.0","740694.0","117000.0","677946.0","0.0","4032.0","R256613C","R256613C PEARSON PLACE","10101 DOUBLE EAGLE PASS, AUSTIN, TX  78717","10101","DOUBLE EAGLE","PASS","AUSTIN","TX","78717","SRR","R6","2017.0","2018-07-06 00:00:00.000","4.0","","2017.0","A1","WEST ROUND ROCK MRA","1.0","2305.0","1.0","1727.0","4032.0","1.0","570.0","2.0","284.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311232","R506256","R-16-4913-000A-0015","S9965 - PEARSON PLACE SEC 1, BLOCK A, Lot 15","S9965","S9965 - PEARSON PLACE SEC 1","A","15","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","802575.0","606628.0","152000.0","650575.0","0.0","568795.0","551480.0","117000.0","451795.0","0.0","2522.0","R256613C","R256613C PEARSON PLACE","9907 DOUBLE EAGLE PASS, AUSTIN, TX  78717","9907","DOUBLE EAGLE","PASS","AUSTIN","TX","78717","SRR","R6","2013.0","2017-06-05 00:00:00.000","2.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","2522.0","","0.0","2522.0","1.0","484.0","2.0","309.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311280","R506304","R-16-4913-000F-0015","S9965 - PEARSON PLACE SEC 1, BLOCK F, Lot 15","S9965","S9965 - PEARSON PLACE SEC 1","F","15","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","783391.0","577182.0","152000.0","631391.0","0.0","553445.0","524711.0","117000.0","436445.0","0.0","2477.0","R256613C","R256613C PEARSON PLACE","15904 PEARSON BROTHERS DR, AUSTIN, TX  78717","15904","PEARSON BROTHERS","DR","AUSTIN","TX","78717","SRR","R6","2013.0","2013-10-09 00:00:00.000","2.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","1735.0","1.0","742.0","2477.0","1.0","465.0","2.0","120.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311297","R506321","R-16-4913-000G-0011","S9965 - PEARSON PLACE SEC 1, BLOCK G, Lot 11","S9965","S9965 - PEARSON PLACE SEC 1","G","11","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","796543.0","599686.0","152000.0","644543.0","0.0","569249.0","545169.0","117000.0","452249.0","0.0","2554.0","R256613C","R256613C PEARSON PLACE","15813 PEARSON BROTHERS DR, AUSTIN, TX  78717","15813","PEARSON BROTHERS","DR","AUSTIN","TX","78717","SRR","R6","2012.0","2013-01-30 00:00:00.000","2.0","1.0","2012.0","A1","WEST ROUND ROCK MRA","1.0","1588.0","1.0","966.0","2554.0","1.0","480.0","2.0","192.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311320","R506344","R-16-4913-000H-0010","S9965 - PEARSON PLACE SEC 1, BLOCK H, Lot 10","S9965","S9965 - PEARSON PLACE SEC 1","H","10","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","951466.0","696480.0","152000.0","799466.0","0.0","667302.0","633164.0","117000.0","550302.0","0.0","3143.0","R256613C","R256613C PEARSON PLACE","10304 IVALENES HOPE DR, AUSTIN, TX  78717","10304","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2012.0","2012-11-30 00:00:00.000","2.0","","2012.0","A1","WEST ROUND ROCK MRA","1.0","3143.0","","0.0","3143.0","1.0","552.0","2.0","405.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311325","R506349","R-16-4913-000F-0022","S9965 - PEARSON PLACE SEC 1, BLOCK F, Lot 22","S9965","S9965 - PEARSON PLACE SEC 1","F","22","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","804121.0","804121.0","152000.0","652121.0","0.0","582021.0","561975.0","117000.0","465021.0","0.0","2745.0","R256613C","R256613C PEARSON PLACE","15800 PEARSON BROTHERS DR, AUSTIN, TX  78717","15800","PEARSON BROTHERS","DR","AUSTIN","TX","78717","SRR","R6","2012.0","2021-07-07 00:00:00.000","2.5","","2012.0","A1","WEST ROUND ROCK MRA","1.0","1279.0","1.0","1466.0","2745.0","1.0","400.0","2.0","160.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"383105","R562509","R-16-4913-070R-0006","S11521 - PEARSON PLACE SEC 7, BLOCK R, Lot 6","S11521","S11521 - PEARSON PLACE SEC 7","R","6","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","1015056.0","745221.0","152000.0","863056.0","0.0","734335.0","677474.0","117000.0","617335.0","0.0","3587.0","R256613C","R256613C PEARSON PLACE","14604 IVEANS WAY, AUSTIN, TX  78717","14604","IVEANS","WAY","AUSTIN","TX","78717","SRR","R6","2018.0","2018-07-30 00:00:00.000","3.0","","2018.0","A1","WEST ROUND ROCK MRA","1.0","2267.0","1.0","1320.0","3587.0","1.0","484.0","2.0","207.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","4.000000","nan"
"341504","R529557","R-16-4913-030J-0022","S10661 - PEARSON PLACE SEC 3, BLOCK J, Lot 22","S10661","S10661 - PEARSON PLACE SEC 3","J","22","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","789472.0","592473.0","152000.0","637472.0","0.0","565514.0","538612.0","117000.0","448514.0","0.0","2564.0","R256613C","R256613C PEARSON PLACE","9420 KYLES STAKE RD, AUSTIN, TX  78717","9420","KYLES STAKE","RD","AUSTIN","TX","78717","SRR","R6","2016.0","2020-11-10 00:00:00.000","2.0","1.0","2016.0","A1","WEST ROUND ROCK MRA","1.0","1494.0","1.0","1070.0","2564.0","1.0","400.0","2.0","251.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"341523","R529576","R-16-4913-030M-0023","S10661 - PEARSON PLACE SEC 3, BLOCK M, Lot 23","S10661","S10661 - PEARSON PLACE SEC 3","M","23","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","955897.0","707873.0","152000.0","803897.0","0.0","672387.0","643521.0","117000.0","555387.0","0.0","3155.0","R256613C","R256613C PEARSON PLACE","10604 IVALENES HOPE DR, AUSTIN, TX  78717","10604","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2016.0","2017-06-19 00:00:00.000","3.0","","2016.0","A1","WEST ROUND ROCK MRA","1.0","1977.0","1.0","1178.0","3155.0","1.0","480.0","2.0","298.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"341593","R529646","R-16-4913-030Q-0011","S10661 - PEARSON PLACE SEC 3, BLOCK Q, Lot 11","S10661","S10661 - PEARSON PLACE SEC 3","Q","11","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","892208.0","892208.0","152000.0","740208.0","0.0","634023.0","634023.0","117000.0","517023.0","0.0","3003.0","R256613C","R256613C PEARSON PLACE","14905 IVEANS WAY, AUSTIN, TX  78717","14905","IVEANS","WAY","AUSTIN","TX","78717","SRR","R6","2016.0","2016-04-29 00:00:00.000","3.0","1.0","2016.0","A1","WEST ROUND ROCK MRA","1.0","1963.0","1.0","1040.0","3003.0","1.0","441.0","2.0","227.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311235","R506259","R-16-4913-000A-0018","S9965 - PEARSON PLACE SEC 1, BLOCK A, Lot 18","S9965","S9965 - PEARSON PLACE SEC 1","A","18","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","698772.0","530325.0","152000.0","546772.0","0.0","490503.0","482114.0","117000.0","373503.0","0.0","2044.0","R256613C","R256613C PEARSON PLACE","9909 IVALENES HOPE DR, AUSTIN, TX  78717","9909","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2012.0","2012-12-13 00:00:00.000","2.0","","2012.0","A1","WEST ROUND ROCK MRA","1.0","2044.0","","0.0","2044.0","1.0","455.0","2.0","192.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311315","R506339","R-16-4913-000H-0005","S9965 - PEARSON PLACE SEC 1, BLOCK H, Lot 5","S9965","S9965 - PEARSON PLACE SEC 1","H","5","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","1149757.0","1149757.0","152000.0","997757.0","0.0","778620.0","778620.0","117000.0","661620.0","0.0","3990.0","R256613C","R256613C PEARSON PLACE","9800 FAITH AND TRUST CV, AUSTIN, TX  78717","9800","FAITH AND TRUST","CV","AUSTIN","TX","78717","SRR","R6","2013.0","2013-05-30 00:00:00.000","2.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","2266.0","1.0","1724.0","3990.0","1.0","680.0","2.0","236.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","2","1515","nan","nan"
"311252","R506276","R-16-4913-000E-0015","S9965 - PEARSON PLACE SEC 1, BLOCK E, Lot 15","S9965","S9965 - PEARSON PLACE SEC 1","E","15","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","791468.0","616179.0","152000.0","639468.0","0.0","561124.0","560163.0","117000.0","444124.0","0.0","2594.0","R256613C","R256613C PEARSON PLACE","10000 PAULINES WAY, AUSTIN, TX  78717","10000","PAULINES","WAY","AUSTIN","TX","78717","SRR","R6","2013.0","2013-09-17 00:00:00.000","2.0","","2013.0","A1","WEST ROUND ROCK MRA","1.0","2594.0","","0.0","2594.0","1.0","537.0","2.0","223.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311258","R506282","R-16-4913-000E-0021","S9965 - PEARSON PLACE SEC 1, BLOCK E, Lot 21","S9965","S9965 - PEARSON PLACE SEC 1","E","21","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","1079798.0","826034.0","152000.0","927798.0","0.0","805918.0","750940.0","117000.0","688918.0","0.0","4194.0","R256613C","R256613C PEARSON PLACE","10209 IVALENES HOPE DR, AUSTIN, TX  78717","10209","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2012.0","2013-01-28 00:00:00.000","2.0","1.0","2012.0","A1","WEST ROUND ROCK MRA","1.0","2681.0","1.0","1513.0","4194.0","1.0","673.0","2.0","223.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311278","R506302","R-16-4913-000F-0013","S9965 - PEARSON PLACE SEC 1, BLOCK F, Lot 13","S9965","S9965 - PEARSON PLACE SEC 1","F","13","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","783391.0","577182.0","152000.0","631391.0","0.0","553445.0","524711.0","117000.0","436445.0","0.0","2477.0","R256613C","R256613C PEARSON PLACE","15912 PEARSON BROTHERS DR, AUSTIN, TX  78717","15912","PEARSON BROTHERS","DR","AUSTIN","TX","78717","SRR","R6","2013.0","2013-04-26 00:00:00.000","2.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","1735.0","1.0","742.0","2477.0","1.0","465.0","2.0","120.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311289","R506313","R-16-4913-000G-0003","S9965 - PEARSON PLACE SEC 1, BLOCK G, Lot 3","S9965","S9965 - PEARSON PLACE SEC 1","G","3","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","794989.0","794989.0","152000.0","642989.0","0.0","573932.0","573932.0","117000.0","456932.0","0.0","2640.0","R256613C","R256613C PEARSON PLACE","15917 PEARSON BROTHERS DR, AUSTIN, TX  78717","15917","PEARSON BROTHERS","DR","AUSTIN","TX","78717","SRR","R6","2013.0","2013-07-31 00:00:00.000","2.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","1595.0","1.0","1045.0","2640.0","1.0","440.0","1.0","45.0","2022-04-13 04:00:02.307","nan","nan","nan","1","80","nan","nan","nan","nan","nan"
"311305","R506329","R-16-4913-000G-0019","S9965 - PEARSON PLACE SEC 1, BLOCK G, Lot 19","S9965","S9965 - PEARSON PLACE SEC 1","G","19","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","974462.0","728099.0","152000.0","822462.0","0.0","661908.0","661908.0","117000.0","544908.0","0.0","3246.0","R256613C","R256613C PEARSON PLACE","10017 IVALENES HOPE DR, AUSTIN, TX  78717","10017","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2013.0","2020-04-06 00:00:00.000","2.0","1.0","2013.0","A1","WEST ROUND ROCK MRA","1.0","2432.0","1.0","814.0","3246.0","1.0","594.0","2.0","411.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"311317","R506341","R-16-4913-000H-0007","S9965 - PEARSON PLACE SEC 1, BLOCK H, Lot 7","S9965","S9965 - PEARSON PLACE SEC 1","H","7","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-5808","1060257.0","814034.0","152000.0","908257.0","0.0","740031.0","740031.0","117000.0","623031.0","0.0","3385.0","R256613C","R256613C PEARSON PLACE","10116 IVALENES HOPE DR, AUSTIN, TX  78717","10116","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2012.0","2012-12-21 00:00:00.000","2.0","1.0","2012.0","A1","WEST ROUND ROCK MRA","1.0","2009.0","1.0","1376.0","3385.0","1.0","654.0","3.0","546.0","2022-04-13 04:00:02.307","nan","1","428","nan","nan","nan","nan","nan","nan","nan"
"341549","R529602","R-16-4913-030N-0022","S10661 - PEARSON PLACE SEC 3, BLOCK N, Lot 22","S10661","S10661 - PEARSON PLACE SEC 3","N","22","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","969949.0","714786.0","152000.0","817949.0","0.0","677024.0","649805.0","117000.0","560024.0","0.0","3345.0","R256613C","R256613C PEARSON PLACE","15101 IVEANS WAY, AUSTIN, TX  78717","15101","IVEANS","WAY","AUSTIN","TX","78717","SRR","R6","2015.0","2016-03-18 00:00:00.000","3.0","","2015.0","A1","WEST ROUND ROCK MRA","1.0","2261.0","1.0","1084.0","3345.0","1.0","484.0","2.0","213.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"358228","R541893","R-16-4913-040L-0001","S10951 - PEARSON PLACE SEC 4, BLOCK L, Lot 1","S10951","S10951 - PEARSON PLACE SEC 4","L","1","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","855407.0","664245.0","152000.0","703407.0","0.0","622985.0","603859.0","117000.0","505985.0","0.0","2905.0","R256613C","R256613C PEARSON PLACE","9016 CATTLE CHUTE XING, AUSTIN, TX  78717","9016","CATTLE CHUTE","XING","AUSTIN","TX","78717","SRR","R6","2017.0","2017-12-21 00:00:00.000","3.0","","2017.0","A1","WEST ROUND ROCK MRA","1.0","1750.0","1.0","1155.0","2905.0","1.0","543.0","2.0","262.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"358255","R541920","R-16-4913-040K-0013","S10951 - PEARSON PLACE SEC 4, BLOCK K, Lot 13","S10951","S10951 - PEARSON PLACE SEC 4","K","13","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","1149020.0","844069.0","152000.0","997020.0","0.0","832458.0","767335.0","117000.0","715458.0","0.0","4297.0","R256613C","R256613C PEARSON PLACE","9117 IVALENES HOPE DR, AUSTIN, TX  78717","9117","IVALENES HOPE","DR","AUSTIN","TX","78717","SRR","R6","2017.0","2017-09-15 00:00:00.000","4.0","","2017.0","A1","WEST ROUND ROCK MRA","1.0","2343.0","1.0","1954.0","4297.0","1.0","565.0","2.0","209.0","2022-04-13 04:00:02.307","nan","nan","nan","1","126","nan","nan","nan","5.000000","nan"
"358273","R541938","R-16-4913-040K-0031","S10951 - PEARSON PLACE SEC 4, BLOCK K, Lot 31","S10951","S10951 - PEARSON PLACE SEC 4","K","31","CAD,CAU,GWI,J01,RFM,SRR,W09,R07","4-6608","815997.0","629783.0","152000.0","663997.0","0.0","582134.0","572530.0","117000.0","465134.0","0.0","2582.0","R256613C","R256613C PEARSON PLACE","15313 SISTERS CIR, AUSTIN, TX  78717","15313","SISTERS","CIR","AUSTIN","TX","78717","SRR","R6","2016.0","2016-12-30 00:00:00.000","3.0","1.0","2016.0","A1","WEST ROUND ROCK MRA","1.0","2582.0","","0.0","2582.0","1.0","620.0","2.0","396.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
